ds_id,range_min,range_max
2023-06-12_16h51m55s,70.00064849853516,699.497314453125
2023-06-12_16h57m43s,70.00062561035156,699.4987182617188
2023-06-12_16h56m14s,70.00066375732422,699.5181274414062
2023-06-12_16h53m43s,70.00069427490234,699.4968872070312
2023-06-12_16h44m50s,70.00064086914062,699.4979858398438
2023-06-12_16h52m51s,70.00119018554688,699.785400390625
2023-06-12_16h48m46s,70.00092315673828,699.4972534179688
2023-06-12_16h41m35s,70.0008316040039,699.497802734375
2023-06-12_11h10m00s,549.9994506835938,1199.982177734375
2023-06-09_23h42m56s,70.0006103515625,699.4977416992188
2023-06-09_23h44m48s,70.00054168701172,699.4976196289062
2023-06-09_17h07m41s,70.00133514404297,699.497314453125
2023-06-09_17h10m13s,70.00386047363281,699.4965209960938
2023-06-09_17h06m36s,70.000732421875,699.4969482421875
2023-06-09_16h41m23s,70.00090789794922,699.5466918945312
2023-06-09_16h48m23s,70.00048828125,699.4968872070312
2023-06-09_16h38m17s,70.00066375732422,699.4983520507812
2023-06-09_16h34m28s,70.00067901611328,699.4972534179688
2023-06-09_16h33m38s,70.0005874633789,699.497314453125
2023-06-09_16h31m06s,70.00067901611328,699.4967651367188
2023-06-09_16h23m43s,70.00066375732422,699.510986328125
2021-11-08_17h35m16s,70.00058,1509.9707
2023-06-09_11h28m27s,70.00300598144531,1049.9921875
2023-06-08_17h11m16s,70.0016860961914,699.496337890625
2023-06-08_17h09m44s,70.00065612792969,699.5881958007812
2023-06-08_17h06m10s,70.00066375732422,699.4969482421875
2023-06-08_17h04m39s,70.00081634521484,699.5130615234375
2023-06-08_04h14m25s,70.0006332397461,699.4976806640625
2023-06-08_04h08m21s,70.00070190429688,699.4967651367188
2023-06-08_04h04m12s,70.00074005126953,699.6478271484375
2023-06-08_04h01m22s,70.0048599243164,699.4962158203125
2023-06-07_20h51m49s,70.00056457519531,499.8774719238281
2023-06-07_20h42m51s,70.00051879882812,499.27960205078125
2023-06-07_16h49m56s,70.00064849853516,499.9520263671875
2023-06-07_17h03m43s,70.000732421875,499.8030090332031
2023-06-07_10h57m44s,549.9962768554688,1199.9891357421875
2023-06-07_09h55m21s,70.00300598144531,1049.9921875
2023-06-07_05h04m14s,70.00061798095703,499.384765625
2023-06-07_03h56m30s,70.0007553100586,499.2236022949219
2023-06-06_16h03m49s,70.00000762939453,1049.990966796875
2023-06-06_03h17m20s,70.0006332397461,499.53033447265625
2023-06-06_03h16m27s,70.00074768066406,499.95501708984375
2023-06-06_03h13m58s,70.00070190429688,499.8722229003906
2023-06-05_23h45m49s,70.00076293945312,499.9544372558594
2023-06-05_23h45m56s,70.0007553100586,499.6350402832031
2023-06-05_20h01m16s,70.0007095336914,499.8737487792969
2023-06-05_20h00m00s,70.00074768066406,499.9086608886719
2023-06-05_20h01m13s,70.00102996826172,499.8363342285156
2023-06-05_20h00m03s,70.00079345703125,499.59344482421875
2023-06-05_19h56m39s,70.00104522705078,499.76348876953125
2023-06-05_19h56m34s,70.0008544921875,499.44952392578125
2023-06-05_19h42m45s,70.0007095336914,499.95538330078125
2023-06-05_19h41m02s,70.00070190429688,499.9445495605469
2023-06-05_19h42m47s,70.00080871582031,499.9564514160156
2023-06-05_19h40m58s,70.00072479248047,499.980712890625
2023-06-05_19h31m23s,70.00084686279297,499.93597412109375
2023-06-05_19h31m26s,70.00077819824219,499.7282409667969
2023-06-05_19h30m04s,70.00083923339844,499.87640380859375
2023-06-05_19h30m00s,70.00064849853516,499.9548645019531
2023-06-05_19h29m14s,70.00067901611328,499.95513916015625
2023-06-05_19h29m18s,70.00079345703125,499.9693298339844
2023-06-05_19h28m19s,70.00074005126953,499.9557189941406
2023-06-05_19h28m16s,70.00090789794922,499.95428466796875
2023-06-05_19h19m15s,70.00069427490234,499.9544677734375
2023-06-05_19h24m18s,70.00096130371094,499.955078125
2023-06-05_19h19m11s,70.0007095336914,499.94488525390625
2023-06-05_19h24m21s,70.00067901611328,499.9837646484375
2023-06-05_19h17m57s,70.00064849853516,499.953369140625
2023-06-05_19h18m03s,70.00061798095703,499.5404968261719
2023-06-05_19h17m01s,70.00067901611328,499.9544372558594
2023-06-05_19h16m50s,70.00098419189453,499.9540710449219
2023-06-05_19h11m14s,70.000732421875,499.9464111328125
2023-06-05_19h14m50s,70.00094604492188,499.9550476074219
2023-06-05_19h15m35s,70.00065612792969,499.9560241699219
2023-06-05_19h10m26s,70.000732421875,499.9539794921875
2023-06-05_15h17m28s,549.9974365234375,1199.991943359375
2023-06-05_11h45m44s,549.9974365234375,1199.991943359375
2023-06-02_10h47m47s,66.99955749511719,1005.0021362304688
2023-06-01_15h42m28s,67.00082397460938,1004.9992065429688
2023-05-30_13h52m55s,67.00081634521484,1004.9984130859375
2023-06-02_11h54m37s,300.00152587890625,1499.948974609375
2023-06-02_11h23m03s,300.00152587890625,1499.948974609375
2023-06-02_09h42m00s,300.00152587890625,1499.948974609375
2023-02-10_01h21m09s,203.052422,1199.777586
2023-05-31_20h11m10s,69.99837493896484,499.7983093261719
2023-05-31_19h01m23s,69.9986572265625,499.684814453125
2023-05-31_10h36m41s,67.00090026855469,1005.0030517578125
2023-05-31_10h34m50s,67.00091552734375,1005.0025024414062
2023-05-26_09h45m07s,67.0008316040039,1004.9736328125
2023-05-24_16h41m03s,190.00279235839844,2000.0
2023-05-24_10h15m21s,67.00106048583984,1005.0030517578125
2023-05-25_10h07m40s,189.9995880126953,1999.901123046875
2023-05-24_14h52m53s,200.00291442871094,1999.914794921875
2023-05-25_11h19m31s,249.9983367919922,999.9853515625
2023-05-23_12h33m43s,67.00099182128906,1005.00390625
2023-05-19_09h33m01s,199.99989318847656,999.9880981445312
2023-05-17_08h38m26s,70.00016784667969,1049.9967041015625
2023-05-16_22h06m15s,100.00163680129491,999.9384105412021
2023-05-16_09h36m51s,299.9986877441406,999.9811401367188
2023-05-15_21h06m50s,299.9991149902344,999.99169921875
2023-05-15_20h38m06s,249.99978637695312,999.987060546875
2023-05-15_20h29m41s,299.99920654296875,999.9876098632812
2023-05-15_20h02m55s,299.99835205078125,999.9862060546875
2023-05-12_15h13m22s,200.0004119873047,999.994384765625
2023-05-12_11h52m17s,299.99920654296875,999.9876098632812
2023-05-12_11h37m52s,200.0005340576172,999.9929809570312
2023-05-10_21h49m58s,200.00051879882812,999.993408203125
2023-05-10_21h07m23s,200.00015258789062,999.994140625
2023-05-10_20h44m19s,200.00050354003906,999.994873046875
2023-05-10_20h38m39s,199.9994659423828,999.9896240234375
2023-05-10_19h58m24s,200.0005340576172,999.9938354492188
2023-05-10_20h07m41s,200.00039672851562,999.9951171875
2023-05-10_20h03m32s,200.00018310546875,999.9942016601562
2023-05-08_09h47m18s,199.99952697753906,999.9901733398438
2023-05-05_11h28m01s,92.02922821044922,999.9896240234375
2023-05-05_10h29m22s,199.99974060058594,999.9908447265625
2023-05-05_01h32m11s,147.442401,1099.992294
2023-05-05_01h33m26s,147.963825,1099.992294
2023-05-04_22h33m30s,203.222986,1199.623257
2023-05-04_22h32m34s,203.222986,1199.854412
2023-03-28_20h57m59s,147.47578,1099.988517
2023-03-20_17h38m14s,203.222887,1199.651925
2023-05-03_18h33m19s,300.015,1300.0
2023-05-03_18h31m08s,300.015,1300.0
2023-04-24_22h39m50s,70.02535247802734,499.1573181152344
2023-04-24_22h31m55s,70.00384521484375,499.4978942871094
2023-05-03_08h58m12s,199.99916076660156,999.9912719726562
2023-05-02_17h54m33s,300.015,1300.0
2023-05-02_09h37m03s,149.9996337890625,1049.9871826171875
2023-05-01_16h35m17s,149.99974060058594,1049.98583984375
2023-05-01_09h19m53s,149.99977111816406,1049.98828125
2023-04-03_08h30m26s,100.01312028074571,999.6598441046193
2023-03-28_20h59m01s,147.740029,1099.988517
2023-04-28_09h19m28s,149.99940490722656,1049.99072265625
2023-04-26_11h34m56s,149.99954223632812,1049.9884033203125
2023-04-21_13h44m01s,249.9989471435547,999.9768676757812
2023-04-24_22h41m36s,70.0047836303711,499.67901611328125
2023-04-24_22h38m14s,70.004638671875,499.1482849121094
2023-04-24_22h36m34s,70.00260162353516,499.4513854980469
2023-04-24_22h37m46s,70.00685119628906,499.7059326171875
2023-04-24_22h34m53s,70.00374603271484,499.53338623046875
2023-04-24_22h29m33s,70.0078125,499.6126708984375
2023-04-24_22h30m21s,70.01136016845703,499.2155456542969
2023-04-24_22h28m44s,70.00040435791016,499.14715576171875
2023-04-24_22h21m23s,70.02454376220703,499.8675537109375
2023-04-24_22h18m36s,70.01376342773438,499.9299621582031
2023-04-24_22h16m10s,70.00438690185547,499.8216857910156
2023-04-24_22h12m23s,70.14434814453125,499.6667175292969
2023-04-24_22h17m16s,70.00110626220703,499.945068359375
2023-04-24_22h14m11s,69.99988555908203,499.8155212402344
2023-04-24_22h08m37s,70.01217651367188,499.5345458984375
2023-04-21_10h06m17s,149.99969482421875,1049.99072265625
2023-04-19_09h49m38s,149.99957275390625,1049.9921875
2023-04-19_09h28m19s,149.99977111816406,1049.990234375
2023-04-03_08h43m02s,100.00637009043952,999.5575059541852
2023-04-03_06h27m43s,106.98621656695758,925.3322397756268
2023-04-17_11h43m50s,149.99937438964844,1049.988525390625
2023-04-17_02h56m51s,100.00318867228124,999.7502678059159
2023-04-03_08h14m42s,100.00996909521808,999.9763838719065
2023-04-03_08h11m55s,100.005505307725,999.8023349384503
2023-04-14_14h06m36s,149.99952697753906,1049.9871826171875
2023-04-13_09h04m33s,149.99935913085938,1049.9788818359375
2023-04-12_15h37m25s,199.9974365234375,999.8629760742188
2023-04-12_15h49m07s,200.0003662109375,999.97607421875
2023-04-12_15h36m35s,199.9993133544922,999.9893188476562
2023-04-12_09h26m08s,149.9995880126953,1049.9901123046875
2023-04-06_09h26m10s,149.99948120117188,1049.98681640625
2023-04-05_09h43m10s,150.00003051757812,1049.9862060546875
2023-04-04_07h50m38s,100.00311279296875,999.8302612304688
2023-04-04_08h03m35s,100.00542449951172,999.9498291015625
2023-03-31_09h47m41s,149.99961853027344,999.9907836914062
2023-03-30_18h32m47s,249.99966430664062,999.9990844726562
2023-03-29_09h11m19s,149.9995574951172,999.9908447265625
2023-03-28_20h55m19s,147.967124,1099.988517
2023-03-28_20h55m56s,147.967055,1099.988517
2023-03-28_20h56m22s,147.967124,1099.988517
2023-03-28_20h57m14s,147.967055,1099.96938
2023-03-28_19h39m25s,147.746105,1099.988517
2023-03-28_19h33m16s,147.966986,1099.988517
2017-07-11_11h29m36s,349.999310914,2002.38130403
2023-03-27_13h13m40s,149.99960327148438,999.9677734375
2023-03-27_09h31m56s,149.99960327148438,999.9906616210938
2023-03-24_14h37m41s,149.99966430664062,999.9905395507812
2023-03-22_09h05m41s,99.99971771240234,999.9910278320312
2023-03-21_10h21m28s,99.99969482421875,999.9888916015625
2023-03-20_17h58m48s,75.270053,999.963974
2023-03-20_17h36m39s,75.271301,999.956523
2023-03-20_17h32m19s,203.222887,1199.6689
2023-03-20_17h26m57s,203.222887,1199.864142
2023-03-20_17h26m17s,203.052542,1199.634951
2023-03-20_17h18m54s,203.052542,1199.677387
2023-03-20_17h19m25s,203.222887,1199.677387
2023-03-20_09h22m55s,199.99925231933594,999.9911499023438
2022-04-05_01h59m18s,150.485342,1999.992185
2023-03-17_20h13m51s,70.01419067382812,499.39971923828125
2023-03-17_09h20m45s,199.99903869628906,999.9907836914062
2023-03-15_09h30m03s,199.99929809570312,999.9900512695312
2023-03-01_13h24m33s,99.99871826171875,1499.989013671875
2023-03-14_10h25m26s,199.9994659423828,1999.927978515625
2023-03-14_09h01m24s,100.00025177001953,999.9886474609375
2023-03-13_10h22m33s,200.00167846679688,2000.00830078125
2023-03-13_09h35m34s,199.99951171875,999.9877319335938
2022-04-11_21h59m42s,150.485121,1999.992286
2022-05-07_01h01m45s,150.485259,1999.984791
2022-05-28_03h10m36s,297.036419,1998.778958
2023-03-10_18h41m15s,67.0007095336914,999.9986572265625
2023-03-10_13h38m15s,100.00213623046875,999.9878540039062
2023-03-10_09h10m50s,100.0002670288086,999.98779296875
2023-03-09_09h09m41s,199.9995574951172,999.9874267578125
2023-03-08_09h10m34s,199.99937438964844,999.9854736328125
2023-03-07_09h12m18s,199.99954223632812,999.98876953125
2023-03-06_09h13m00s,199.99937438964844,999.9863891601562
2023-03-03_09h57m15s,199.99961853027344,999.98291015625
2023-03-01_19h28m49s,203.223024,1199.914896
2023-03-01_16h06m59s,100.00074005126953,999.9661865234375
2023-03-01_09h29m02s,199.9994659423828,999.9842529296875
2023-02-28_21h25m15s,203.052543,1199.914896
2023-02-28_21h24m06s,203.223024,1199.914896
2023-02-28_21h24m51s,203.223024,1199.914896
2023-02-28_21h18m35s,203.799081,1099.991036
2023-02-28_21h23m45s,203.223024,1199.923406
2023-02-28_21h19m36s,203.799143,1099.985658
2023-02-28_21h23m10s,203.223024,1199.923406
2023-02-28_21h22m30s,203.223024,1199.914896
2023-02-28_21h17m08s,203.799143,1099.983865
2023-02-28_21h16m03s,203.799143,1099.992829
2023-02-28_21h17m44s,203.799143,1099.976694
2023-02-28_21h16m45s,203.799143,1099.982072
2023-02-28_09h38m11s,100.00028991699219,999.9887084960938
2023-02-27_08h56m17s,100.0003662109375,999.98779296875
2023-02-27_11h33m39s,100.00111389160156,999.98876953125
2023-02-24_14h53m26s,100.00048065185547,999.9884643554688
2023-02-24_11h58m32s,100.00037384033203,999.9852905273438
2023-02-24_08h56m57s,100.00022888183594,999.9871215820312
2023-02-23_09h27m21s,100.00071716308594,999.9810180664062
2023-02-22_13h30m46s,100.00064849853516,999.9852294921875
2023-02-22_11h25m27s,100.00028991699219,999.9805297851562
2023-02-22_08h48m24s,199.9994354248047,999.9866333007812
2023-02-21_22h29m47s,203.052363,1199.922178
2023-02-21_22h30m22s,203.052363,1199.913532
2023-02-21_21h00m54s,203.05261,1199.775209
2023-02-21_20h48m24s,203.05261,1199.792498
2023-02-21_20h23m16s,203.052586,1199.762138
2023-02-21_20h20m40s,203.052586,1199.75333
2023-02-21_20h03m57s,203.052581,1199.748169
2023-02-21_20h15m38s,203.052586,1199.770946
2023-02-21_20h05m59s,203.052581,1199.930519
2023-02-21_19h54m06s,203.052437,1199.761932
2023-02-21_19h55m13s,203.052437,1199.925594
2023-02-21_19h54m21s,203.052437,1199.761932
2023-02-21_15h15m12s,199.9998779296875,999.9888305664062
2023-02-21_15h07m37s,200.00013732910156,999.9857177734375
2023-02-21_14h46m43s,200.00015258789062,999.9892578125
2023-02-21_14h50m02s,199.9998321533203,999.9900512695312
2023-02-21_14h48m04s,199.99978637695312,999.9878540039062
2023-02-21_10h54m55s,199.9999237060547,999.9900512695312
2023-02-21_10h22m22s,199.99964904785156,999.988037109375
2023-02-20_15h30m44s,199.9977569580078,999.4271850585938
2023-02-20_14h20m20s,199.99974060058594,999.9890747070312
2023-02-20_14h21m09s,199.99974060058594,999.9873657226562
2020-10-09_00h27m01s,180.906297,1378.878577
2023-02-17_10h17m31s,153.38525390625,1799.97387695312
2023-02-17_10h17m17s,153.385330200195,1799.98132324219
2023-02-17_10h17m06s,153.385437011719,1799.97131347656
2023-02-17_10h06m26s,153.385467529297,1799.97387695312
2023-02-17_10h09m24s,153.385345458984,1799.97424316406
2023-02-17_10h08m13s,153.385238647461,1799.9736328125
2023-02-17_10h06m17s,153.384887695312,1799.96569824219
2023-02-17_10h02m34s,153.385040283203,1799.97485351562
2023-02-15_09h02m24s,199.9997100830078,999.9891357421875
2023-02-15_08h58m45s,199.99960327148438,999.9893188476562
2023-02-10_11h47m46s,199.9996337890625,999.9899291992188
2021-11-08_17h36m00s,70.000496,1509.9878
2023-02-10_01h20m48s,203.052422,1199.769033
2023-02-10_01h19m34s,203.052422,1199.965777
2023-02-10_01h19m09s,203.052555,1199.770452
2023-02-10_01h20m26s,202.909212,1199.769033
2023-02-10_01h19m46s,203.052422,1199.965777
2023-02-10_01h17m52s,203.05232,1199.778648
2023-02-10_01h16m22s,203.052555,1199.786845
2023-02-10_01h15m44s,203.052555,1199.959003
2023-02-10_01h15m22s,203.052555,1199.803239
2023-02-10_01h04m40s,203.052555,1199.803239
2023-02-09_00h27m31s,203.052531,1199.856489
2023-02-09_00h16m06s,203.052531,1199.831167
2023-02-09_00h13m59s,203.052531,1199.974672
2023-02-09_00h14m36s,203.052531,1199.839607
2023-02-09_00h14m21s,203.052531,1199.805846
2023-02-09_00h13m15s,203.052531,1199.721451
2023-02-08_23h57m08s,203.05227,1199.966163
2023-02-08_23h53m56s,203.052512,1199.847747
2023-02-08_23h52m56s,203.052512,1199.847747
2023-02-08_11h57m02s,199.99993896484375,999.9892578125
2023-01-26_09h32m16s,199.99986267089844,999.9851684570312
2023-01-25_23h28m28s,147.524931,1099.992084
2023-01-25_23h27m30s,147.524931,1099.988126
2023-01-25_03h20m26s,203.052336,1199.888817
2023-01-25_03h21m37s,203.052336,1199.880265
2023-01-25_03h42m21s,147.524931,1099.988126
2023-01-25_03h08m34s,203.052336,1199.914473
2023-01-25_02h38m25s,203.052426,1199.924645
2023-01-25_02h40m52s,203.052426,1199.807445
2023-01-25_02h39m43s,203.052426,1199.832558
2023-01-25_02h40m14s,203.052426,1199.807445
2023-01-18_15h42m25s,200.209109,1300.0
2023-01-13_15h22m08s,200.020001,1299.9675
2023-01-19_20h45m02s,254.098505,1148.945369
2023-01-19_20h59m24s,254.101046,1216.678207
2023-01-19_18h43m55s,202.909802,1199.691934
2023-01-19_18h42m51s,203.052589,1199.691934
2023-01-19_18h41m55s,202.909588,1199.864732
2023-01-19_18h41m28s,203.052589,1199.706958
2023-01-19_18h40m47s,203.052589,1199.71447
2023-01-19_18h40m29s,203.052589,1199.849704
2023-01-19_18h36m46s,203.052589,1199.699446
2023-01-18_15h40m36s,200.103026,1299.987
2023-01-18_15h41m08s,200.159063,1300.0
2023-01-16_14h15m54s,300.0000915527344,1199.978515625
2023-01-16_09h00m13s,199.9996795654297,999.9880981445312
2023-01-06_09h50m15s,199.9999237060547,999.988037109375
2023-01-06_09h49m17s,200.00003051757812,999.977783203125
2023-01-05_10h55m02s,300.0075,1999.96
2023-01-05_08h44m16s,300.0045,1999.96
2023-01-03_23h40m50s,70.01277160644531,499.8907165527344
2022-12-28_19h27m32s,70.01277160644531,499.8907165527344
2022-12-22_11h50m30s,299.9662,949.772485648586
2022-12-22_09h16m37s,200.00010681152344,999.9866333007812
2022-12-21_10h54m32s,200.00042724609375,999.9896240234375
2022-12-20_09h20m50s,200.0002899169922,999.9901123046875
2022-12-19_19h41m24s,69.99986267089844,499.8266906738281
2022-12-19_19h40m54s,70.04529571533203,499.7364196777344
2022-12-19_09h18m59s,200.00025939941406,999.990234375
2022-11-21_22h57m17s,70.0,499.8976745605469
2022-11-21_23h06m51s,70.00309753417969,499.8019714355469
2022-11-21_22h52m55s,70.00016784667969,499.8280029296875
2022-11-21_22h54m09s,69.99942016601562,499.65850830078125
2022-11-21_23h18m11s,70.00118255615234,499.7214660644531
2022-11-21_23h17m14s,70.0041275024414,499.82220458984375
2022-11-21_23h30m51s,69.9996566772461,499.8427734375
2022-11-21_23h27m31s,69.99981689453125,499.7454833984375
2022-11-21_23h25m13s,70.00028228759766,499.8104553222656
2022-11-21_23h35m08s,70.00020599365234,499.7688903808594
2022-11-21_23h21m30s,70.00102233886719,499.8700256347656
2022-11-21_23h37m01s,70.00047302246094,499.807373046875
2022-12-16_16h08m21s,200.00064086914062,999.9907836914062
2022-12-15_15h55m43s,300.0007418956247,1800.0015535783896
2022-12-15_15h55m19s,300.0006222705251,1800.0001746119624
2022-12-12_09h28m41s,200.00030517578125,999.9901733398438
2022-12-07_02h13m50s,203.052446,1199.416449
2022-12-07_02h13m20s,203.052446,1199.424664
2022-12-07_02h10m45s,203.052446,1199.416449
2022-12-07_02h09m41s,203.052446,1199.416449
2022-12-07_02h08m52s,203.052446,1199.416449
2022-12-07_01h57m04s,203.052487,1199.416215
2022-12-07_01h59m02s,203.052487,1199.416215
2022-12-07_01h56m07s,203.052487,1199.416215
2022-12-07_01h54m19s,203.052487,1199.42308
2022-12-07_01h53m57s,203.052487,1199.409351
2022-12-07_01h02m53s,203.052563,1199.427196
2022-12-07_01h01m06s,203.052563,1199.427196
2022-12-07_00h59m28s,203.052582,1199.422899
2022-12-07_00h58m45s,203.052335,1199.422899
2022-12-07_00h58m07s,203.052563,1199.427196
2022-12-07_00h57m22s,203.052582,1199.431509
2022-12-07_00h49m37s,203.052582,1199.422899
2022-12-07_00h51m41s,203.052582,1199.422899
2022-12-07_00h50m53s,203.052563,1199.418521
2022-12-07_00h52m55s,203.052314,1199.418521
2022-12-05_15h22m19s,199.99720764160156,899.9732666015625
2022-12-05_12h03m57s,199.99990844726562,999.981689453125
2022-01-24_12h07m50s,400.337082,996.53581
2022-01-24_12h41m34s,408.003952,1214.538781
2022-12-02_10h02m26s,199.9999542236328,999.9884643554688
2022-12-01_20h17m26s,147.524016,1099.952529
2022-12-01_20h19m37s,147.524159,1099.984176
2022-12-01_20h18m54s,147.524016,1099.952529
2022-12-01_19h18m05s,203.052429,1199.512035
2022-12-01_19h18m26s,203.052429,1199.512035
2022-12-01_19h17m24s,203.052429,1199.520745
2022-12-01_19h17m42s,203.052429,1199.520745
2022-11-30_17h32m44s,50.0430059050399,947.6040059050399
2022-11-30_17h28m20s,50.0389824117513,947.6039824117513
2022-11-30_17h28m47s,50.0209919273469,946.6009919273469
2022-11-30_17h27m25s,50.0060059052582,947.6040059052582
2022-11-30_17h25m27s,50.016005905030795,947.6040059050308
2021-11-08_17h35m48s,69.99966,1509.9775
2022-11-28_22h16m02s,147.778586,1099.954268
2022-11-28_22h18m50s,147.442432,1099.950111
2022-11-28_22h17m07s,147.778586,1099.950111
2022-11-28_22h25m22s,203.222849,1199.505376
2022-11-28_22h24m25s,203.222849,1199.288565
2022-11-28_22h23m30s,203.223098,1199.288565
2021-11-08_17h27m55s,69.99858,1509.5826
2022-11-22_20h36m12s,147.524228,1099.956372
2022-11-22_20h36m31s,147.524228,1099.956372
2022-11-22_20h27m32s,147.524085,1099.964304
2022-11-22_03h09m11s,203.052328,1199.58738
2022-11-22_03h08m01s,203.052328,1199.596157
2022-11-22_03h09m59s,203.052579,1199.37679
2022-11-21_23h43m03s,70.0262222290039,499.1639709472656
2022-11-21_23h44m45s,70.01567840576172,499.6295471191406
2022-11-21_23h40m31s,70.06806182861328,499.07037353515625
2022-11-21_23h39m11s,70.08094024658203,499.4012145996094
2022-11-21_22h13m46s,100.04215240478516,1498.90283203125
2022-11-21_22h12m49s,100.01078033447266,1499.835693359375
2022-11-21_22h09m16s,100.02556610107422,1499.9371337890625
2022-11-21_22h13m24s,100.06466674804688,1499.47021484375
2022-11-21_22h03m22s,100.02913665771484,1499.0936279296875
2022-11-21_21h55m59s,100.0242919921875,1499.0948486328125
2022-11-21_21h28m42s,100.02639770507812,1499.4884033203125
2022-11-21_21h19m37s,100.01085662841797,1499.1021728515625
2019-06-06_22h03m51s,80.0009765625,893.7401733398438
2019-10-29_21h32m37s,49.999141693115234,468.2075500488281
2019-10-29_22h01m09s,49.99889373779297,468.2083435058594
2019-10-29_23h23m27s,49.99889373779297,468.2083435058594
2019-11-06_18h15m03s,225.0,249.9166717529297
2019-11-06_18h18m10s,125.00001525878906,174.99996948242188
2020-09-21_22h18m26s,153.55692,1299.964695
2020-09-03_09h05m00s,400.0020751953125,2000.007568359375
2020-12-01_20h16m05s,500.0139094530462,1999.994426354091
2020-09-03_09h45m19s,400.0020751953125,2000.007568359375
2021-05-05_22h21m56s,253.373167,1499.974989
2022-02-23_19h47m48s,207.307092,1299.966767
2021-05-05_22h22m42s,253.372929,1499.983326
2022-01-10_19h25m33s,207.306402,1299.982847
2022-11-15_01h49m33s,202.910417,999.966412
2022-11-15_01h53m05s,202.862269,999.966412
2021-12-02_18h38m16s,253.372148,1299.980922
2022-11-15_01h43m15s,202.910417,999.928875
2022-11-15_01h33m11s,147.746119,1099.97972
2022-11-15_01h35m47s,147.906838,1099.983776
2022-11-15_01h27m51s,147.746046,1099.983776
2022-11-15_01h18m53s,147.967069,1099.97972
2022-11-07_11h13m44s,349.99908447265625,899.9985961914062
2022-11-02_17h36m37s,147.524994,1099.951727
2022-11-02_17h32m33s,147.524343,1099.975863
2022-11-02_16h29m10s,203.052475,1198.825905
2022-11-02_16h26m42s,203.052475,1198.665979
2022-10-31_22h34m54s,80.0017318725586,699.9612426757812
2022-10-31_22h40m51s,80.00148010253906,699.8451538085938
2022-10-31_22h36m47s,80.00274658203125,699.515380859375
2022-10-31_22h30m32s,80.00175476074219,699.501708984375
2022-10-31_22h25m38s,80.00170135498047,699.5162963867188
2022-10-31_22h28m04s,80.00143432617188,699.65087890625
2022-10-31_22h19m51s,80.00737762451172,699.5348510742188
2022-10-31_22h11m34s,80.00413513183594,699.5178833007812
2022-10-31_22h13m14s,80.00733947753906,699.5186767578125
2022-10-31_22h06m17s,80.02317810058594,699.5152587890625
2022-10-31_22h01m40s,80.00385284423828,699.5155639648438
2022-10-31_21h54m26s,80.00211334228516,699.5159912109375
2022-10-31_22h02m23s,80.0091781616211,699.6802368164062
2022-10-31_21h48m35s,80.00306701660156,699.5338745117188
2022-10-31_21h52m30s,80.00215911865234,699.49951171875
2022-10-31_21h51m33s,80.0020980834961,699.6926879882812
2022-10-31_21h45m30s,80.0020980834961,699.5360107421875
2022-10-31_21h42m30s,80.0020980834961,699.5161743164062
2022-10-31_21h38m17s,80.00220489501953,699.5185546875
2022-10-31_21h36m08s,80.00213623046875,699.5010375976562
2022-10-31_21h31m05s,80.00233459472656,699.5848999023438
2022-10-31_21h29m06s,80.00209045410156,699.5361938476562
2022-10-31_21h20m40s,66.70169067382812,997.7101440429688
2022-10-31_21h12m26s,66.7038345336914,999.8150024414062
2022-10-31_20h44m32s,80.00192260742188,699.5499877929688
2022-10-31_20h52m31s,66.70179748535156,999.8167114257812
2022-10-31_20h36m14s,80.0020980834961,699.50048828125
2022-10-31_20h16m11s,80.00208282470703,699.7229614257812
2022-10-31_20h25m55s,80.00204467773438,699.792236328125
2022-10-31_20h18m40s,80.00199890136719,699.5172729492188
2022-10-31_19h46m48s,80.00247955322266,699.5000610351562
2022-10-31_19h43m29s,80.0020751953125,699.5154418945312
2022-10-31_19h33m50s,80.00224304199219,699.5156860351562
2022-10-31_19h30m10s,80.00232696533203,699.7061767578125
2022-10-31_19h37m39s,80.00206756591797,699.5147705078125
2022-10-29_05h44m48s,100.00564575195312,999.4812622070312
2022-10-28_14h33m36s,90.00167083740234,1349.991455078125
2022-10-28_14h33m25s,90.00129699707031,1349.9765625
2022-10-28_14h33m49s,90.0013656616211,1349.9974365234375
2022-10-28_14h05m50s,109.99729919433594,439.9880065917969
2022-10-27_22h05m48s,203.222839,1198.728316
2022-10-27_22h04m03s,203.052446,1198.717836
2022-10-27_22h04m24s,203.052446,1198.717836
2022-10-27_22h05m18s,203.222839,1199.86114
2022-10-27_22h03m36s,203.052446,1198.725414
2022-10-27_00h45m17s,70.00006866455078,699.963623046875
2022-10-27_00h41m43s,69.99984741210938,699.9344482421875
2022-10-27_00h44m30s,70.00052642822266,699.40966796875
2022-10-27_00h38m14s,69.99970245361328,698.8619384765625
2022-10-27_00h36m31s,70.00009155273438,699.3751831054688
2022-10-27_00h42m58s,69.99980926513672,698.7644653320312
2022-10-26_23h02m35s,70.00049591064453,698.983642578125
2022-10-26_22h59m18s,70.03366088867188,699.9476318359375
2022-10-26_23h00m08s,70.10624694824219,698.3101196289062
2022-10-26_22h57m04s,70.00066375732422,699.1651611328125
2022-10-26_22h55m35s,69.99979400634766,699.7221069335938
2022-10-26_22h54m52s,70.00057220458984,699.19091796875
2022-10-26_22h52m51s,70.01111602783203,699.2955932617188
