name_short,9AA,CHCA,CMBT,ClCCA,DAN,DHAP,DHB,MAPS,NEDC,NOR,PNDI,pNA
SM d18:1-16:0,4.994458680302784,4.652017007410612,4.710618819098903,4.547117205267054,4.995041757169916,4.816581861298689,5.342233475940242,3.1739855204348912,3.5780241861219126,5.232199209622647,0.0,5.183177892525952
Sulfo GalCer 18:0(2S-OH),5.533163212938402,4.810011499482247,4.479181180086236,4.158842884739092,5.130618218631971,4.89005194518582,4.856644252698588,4.511201317433035,3.1332880628109314,5.46860434486263,2.048778767664048,4.5158901925653705
TG 15:0-18:1-15:0,1.2166864004219589,2.954173335296127,4.0710560997692875,3.3995101814161264,4.103853395453523,3.6727771808296743,4.212545896057186,1.9411042273631134,2.2239246943453876,3.4157863208079786,0.0,3.2295772433194356
Taurocholic acid,5.992546007079303,4.9668460079434915,3.822948274817496,4.155446238462568,5.116864462639989,4.146315137111348,4.577799954007326,3.1660348059402517,2.3356174269670698,5.588171856611115,1.5041273417813052,3.8844239826238303
"4,5-Dihydroorotic acid",4.971478312451223,3.5371360488289882,2.3097712306116245,2.31266734379052,3.6933393915261985,2.6059266347294514,2.997338556067013,0.0,0.0,4.280908700018459,0.0,3.361063747342684
Adenine,3.40681419340028,4.238535049225127,3.029190887811881,2.4451679775100605,3.8176478578462882,2.782395196748388,3.2526814580517733,1.7404730415453513,0.0,3.4294755672699675,0.0,3.7747836391872185
Adenosine diphosphate,5.939249906533922,4.64307896721609,0.0,3.553542639329805,0.0,0.0,4.634402182114336,0.0,0.0,4.921707933781895,0.0,0.0
Adenosine monophosphate,5.608818302079428,4.450768263379038,3.098221129963122,3.96161387090512,2.9382514404677935,3.591823284038135,4.766346965815076,0.0,2.8336330775515917,4.846881974333572,0.0,2.841687401652808
Adenosine triphosphate,5.276359721484188,4.340946681822274,0.0,2.8710401837263975,4.3028009074031734,0.0,3.393262925415953,0.0,0.0,4.715685925435432,0.0,3.275336457650111
Cyclic adenosine monophosphate,2.484365861328573,4.233147749199943,3.2221378500665403,3.975032201098023,2.9650187553545337,3.822667799441375,4.670525758631435,0.0,0.0,4.084480982198227,0.0,1.8374939310290261
Cytidine,3.2510481865945837,4.22588219823403,3.425682663846329,3.465143883592769,3.673450048149014,3.659161137498363,4.534331715151787,0.0,1.390053000123633,3.8095171683231746,0.0,4.060377490853462
Cytidine monophosphate,4.171703915963149,5.451806735324396,3.5135859812893706,4.415962609105335,3.7918617020978798,0.0,4.8287875262066215,0.0,0.0,4.848449911051241,0.0,4.6495213401650215
Cytosine,2.6197494337484972,4.33590427037835,2.9140164405747755,3.3780141985889127,3.8544616395555074,3.3701812818009778,4.131938263158843,0.0,2.159422143529601,3.0764485909378703,0.0,4.098504803074758
Guanine,3.453508977944561,0.0,1.539774550137645,1.6191989369509128,2.6328506920616883,0.0,3.3916399737924423,0.0,0.0,3.3106815469447297,0.0,3.2130862790100387
Hypoxanthine,3.6404959855918775,3.9868319161478047,2.810370401409649,3.311156609193442,4.072642960285928,2.727321904074677,3.806738342472188,0.0,0.0,3.105037790233698,0.0,3.2616677249542176
Nicotinamide adenine dinucleotide (NAD),3.610985532756855,3.2298096038619946,0.0,2.814687828398827,3.9967479306228806,0.0,4.1870815314638605,0.0,0.0,4.183059372030532,0.0,3.47742798990105
"Nicotinamide adenine dinucleotide, reduced (NADH)",5.153846837012321,3.678617284035782,0.0,2.534747418433536,3.193202018364462,0.0,4.34361730882345,0.0,0.0,3.866358914665811,0.0,2.0703196046004826
