11_2,PE(18:0/18:0),C41H82NO7P,731.5828905
8_2,Ergosterol,C28H44O,396.339216
6_0,Ergosterol,C28H44O,396.339216
6_7,Ergosterol,C28H44O,396.339216
5_8,Ergosterol,C28H44O,396.339216
16_7,Ergosterol,C28H44O,396.339216
5_2,Ergosterol,C28H44O,396.339216
14_4,Ergosterol,C28H44O,396.339216
18_8,Ergosterol,C28H44O,396.339216
14_3,Ergosterol,C28H44O,396.339216
10_0,Ergosterol,C28H44O,396.339216
10_8,Ergosterol,C28H44O,396.339216
1_5,Ergosterol,C28H44O,396.339216
